MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustspeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
21.5,24,17.4,3.116783719,0.862966262,6,52,9,6,6,17,99,99,1010,1005.8,8.183870157,8.485893047,22.7,21.6,1,1
21.4,25.6,112.2,4.427149566,0.464716444,4,65,10,14,13,46,100,100,1002.2,1000.2,8.937701966,8.525806935,23.4,21.5,1,1
21.8,28,0.4,6.178764412,4.517751882,14,52,14,4,37,30,89,99,1014.9,1013.3,6.138891607,7.621148831,23.6,23,0,1
21.9,28.5,0.4,6.131372268,6.015821641,14,39,14,6,11,17,67,64,1008.4,1004.7,5.568316449,5.625601428,26.4,27.3,0,1
20.3,25.5,29.6,4.951616449,0.647823997,2,61,7,10,13,2,94,91,1006.1,1004.5,7.637540333,9.513413498,22.7,20.7,1,1
24.3,27.7,14.6,6.219589175,3.850030473,3,54,3,3,37,31,90,97,1009.4,1008.6,7.199787688,7.531210784,25.1,24.8,1,1
23.8,28.2,0,7.581647117,6.646151844,13,52,7,7,30,28,66,64,1013.5,1011.6,5.761422327,5.229865116,25.9,27.3,0,1
24.4,30.6,0.8,6.721529482,6.763451823,12,30,13,12,17,20,75,71,1008,1006.4,5.840126465,5.508979534,28,29,0,1
21.5,27.9,13.8,6.679285976,6.90675165,14,56,14,14,28,31,75,68,1009.4,1009.4,5.779469922,5.563016122,26.6,26.6,1,1
20.8,27.6,16.4,6.743526096,6.528108004,7,59,13,7,43,35,88,66,1012.7,1011.2,6.34537619,5.210660117,21.4,26.6,1,1
23.7,29,0,7.759466191,6.974250854,4,63,14,7,15,33,64,67,1013.9,1013.5,5.717593778,5.303012652,27.3,28,0,1
23.7,30.4,0,6.18177492,6.844514983,11,31,14,6,13,20,82,69,1017.8,1015,5.708925738,4.957106167,26.3,29,0,1
24.7,30,0,5.901021228,6.531185829,2,37,11,11,17,24,80,76,1018.3,1015.4,5.670841469,5.346962688,28.9,28.7,0,1
22,26,0,6.239531152,4.427707235,14,52,4,4,24,26,83,85,1015.9,1014.7,6.708517041,6.837925162,22,22.9,0,1
20.7,28.8,7.4,7.680845585,9.181416465,14,54,14,14,31,37,66,56,1019.9,1019.6,4.458800344,3.990858521,26,27.4,1,1
20.5,28.8,2,6.918155071,8.143363981,14,48,4,7,33,30,74,61,1020.6,1018.4,4.692474954,4.455525284,24.5,27.2,1,1
23.4,30.4,0,7.856427093,8.246332773,14,50,14,7,31,33,67,64,1016.5,1015.1,4.845918725,4.742973296,27.9,28.5,0,1
22,29.2,9.4,6.273728098,4.802240268,14,56,4,14,22,31,85,97,1017.8,1016.4,5.870408152,7.261367977,25.2,24.7,1,1
21.2,28.5,16.6,6.122345623,6.961164141,13,41,14,13,30,26,71,72,1017,1014.7,4.750976221,5.285131466,27.5,27,1,1
21.3,29.6,0.2,6.171434714,7.552982471,13,37,14,13,17,22,72,70,1013.8,1012.3,4.803673149,5.201478335,27.8,28,0,1
24.5,31.8,0,7.529876646,5.656995714,4,67,7,7,9,35,72,82,1008.3,1005.9,5.923301694,7.032504609,29.4,27.1,0,1
21.2,30.5,34.2,10.12878895,8.74478489,7,80,14,14,56,54,63,60,1014.5,1015.2,4.563620567,5.174178105,25.6,25.5,1,1
18,27,3.8,6.609572814,7.47890925,14,65,4,7,43,43,80,72,1017.3,1015.6,5.040473323,5.380887938,21.7,24,1,1
23.1,32.7,0,7.929406815,8.025529192,11,41,10,11,22,30,63,67,1010.9,1007.7,4.488547942,5.094113631,28.2,29.8,0,1
22.4,29.2,5,6.463149087,5.697852923,7,56,9,7,7,17,81,63,1012.9,1011,6.35668925,5.658519649,24.9,28.4,1,1
22.9,32.5,73.2,6.979145051,5.129612282,4,48,10,11,15,31,79,71,1011.4,1007.7,5.884713469,5.885927144,27.3,29.4,1,1
21,25.8,30.2,3.510395965,3.139733442,4,26,12,13,6,7,97,83,1011.8,1009.3,7.236588366,6.795687988,23.5,24.7,1,1
21.2,27.8,8,7.788393132,6.711767054,14,80,4,4,30,46,74,77,1014,1014.9,5.805567072,6.317306182,25.2,23.8,1,1
20.1,27.2,13.6,7.571376011,7.88331264,7,70,4,14,31,43,70,58,1020.9,1019.9,5.259802416,4.39859891,23,25.9,1,1
21.3,27.2,2.2,8.495626501,8.041515441,7,67,7,7,46,37,58,53,1020.4,1018.4,4.62289933,4.572521158,24.6,25.3,1,1
19.2,26.6,0.2,6.186691531,7.095193885,3,35,4,3,15,17,61,62,1017.9,1015.7,4.462855266,5.105463743,25,24.6,0,1
19.7,28.3,2.4,6.256405412,7.437254264,6,37,14,12,13,17,64,60,1016,1013.6,4.520891357,4.728360195,25.5,27.6,1,1
22.2,27.9,0,5.295834978,5.834537271,11,19,5,4,2,13,76,69,1014.8,1011.3,5.887487527,5.334104093,24.8,26.3,0,1
22,23.5,8.4,3.699267041,1.001506026,7,52,4,14,22,9,99,95,1012.4,1008.9,8.012268423,8.462772625,22.2,21.5,1,1
20.1,26.8,31.8,4.241969527,4.216403555,14,43,4,4,24,31,99,86,1008,1004.8,7.0522255,6.69069972,22.6,24.3,1,1
19.6,27.1,0.6,7.118627256,7.641300685,7,59,14,14,30,44,63,76,1022.8,1021.1,4.308674267,5.48543807,25.2,22.7,0,1
19.8,26.7,16.4,7.265004364,7.084594943,14,56,7,7,37,30,59,63,1022.6,1020.2,4.320739396,4.977998618,24.7,25,1,1
19.9,25.7,12.4,4.210509937,3.369733649,7,44,7,4,22,13,99,86,1020.7,1017.2,6.643722713,6.979675444,21,23.2,1,1
16.8,25.6,0,4.696629151,5.983979286,8,37,13,6,9,19,75,70,1014.3,1010.9,5.144439328,5.742592581,21.8,23.2,0,1
13.5,24.9,0,5.604990897,7.622449941,2,28,9,2,13,17,57,53,1016.4,1012.4,3.69260592,4.519484507,18.9,22.6,0,1
16.3,19.7,2.2,2.624942651,2.909178865,10,30,9,4,11,2,91,69,1012.9,1009.2,7.212405293,6.538396974,17,19.2,1,1
13.9,21.7,1.6,5.367971608,5.197951621,14,50,9,2,11,11,67,57,1011.1,1009.8,5.507650618,6.180041445,17.5,19.2,1,1
16.2,21.5,0.8,4.176947665,4.76362541,14,52,4,4,26,28,84,88,1028.2,1026.5,5.572849584,6.384249652,18.9,18.7,0,1
14.9,21.8,18,4.818794295,6.106139294,4,48,14,14,35,19,68,63,1027.1,1024.4,4.353414266,5.037823729,20.3,21.2,1,1
15.5,22.3,3,3.282733311,5.118046426,14,33,4,14,13,11,84,74,1025.5,1022.5,5.309164299,5.584338772,19.5,21.4,1,1
17.2,22.1,7.8,2.671106076,2.139944556,5,26,15,8,11,4,93,96,1022.6,1018.7,6.388575814,7.60724237,18.9,19.1,1,1
17,22.5,7.2,3.556803211,1.99073998,9,57,2,5,9,17,93,91,1014,1010.5,7.025228379,8.377024645,19.4,17.8,1,1
13.7,23.2,0.6,4.384687678,6.750034406,7,46,4,3,17,30,76,69,1022.7,1019.5,4.603548704,5.208294845,18.8,20.3,0,1
14.2,19.7,3.4,2.694505715,4.700435068,4,33,14,7,19,15,88,65,1017.9,1013.8,6.212575762,5.474250112,16.3,19.2,1,1
10.9,21.1,7,4.251539814,6.295286225,7,54,15,14,9,28,72,61,1014.9,1012.8,5.022911565,5.386644486,16,18.9,1,1
10.6,18.5,0,3.916337455,5.73277135,4,44,15,4,11,20,59,62,1019.8,1016.9,4.491325521,5.407200854,15.9,16.9,0,1
14.6,19.9,10.2,2.590693756,3.789126861,4,39,15,4,11,15,99,69,1016.3,1013.3,7.102544795,6.254397018,15.8,17.9,1,1
12.7,22.7,0,6.088701989,8.148002013,14,50,4,14,28,31,54,58,1029.4,1026.8,3.152927141,4.285089033,18.3,20.2,0,1
14.2,20,2.2,3.824915586,7.159164242,7,70,14,14,41,48,99,65,1030.8,1029,5.967565323,4.366182245,16.1,18.9,1,1
14,20.3,3.2,5.512911071,6.809337737,7,72,4,4,30,44,61,63,1030.7,1027.6,4.487344185,4.636009529,17.7,18.8,1,1
14.3,19.7,0,6.144363019,5.210947653,7,69,4,4,31,28,57,68,1029.4,1027.3,4.6226081,5.998599326,16.9,16.6,0,1
12.6,17.1,20.6,2.613938386,2.72961068,4,48,4,4,26,22,87,84,1028.3,1024.4,6.162503351,6.666014693,13.5,14.9,1,1
7.9,21.2,0,4.757792372,7.512415148,4,61,15,4,9,28,54,59,1021,1018.7,3.124929779,4.98114211,16.4,19,0,1
12.8,20.4,22.4,3.948952483,6.50720726,14,76,15,14,17,52,99,62,1025.7,1024.5,6.653047899,4.490927514,13.8,18.9,1,1
13.3,19.8,26.4,4.913986399,5.662950609,14,81,4,4,39,50,78,74,1028.2,1026.4,5.458704332,5.34377427,15.9,18.3,1,1
14.7,20.6,30.8,4.6124431,4.998359592,14,93,7,7,46,43,84,73,1026.9,1024.8,5.64857456,5.913179731,19.4,19.8,1,1
13.9,22.4,0,3.465904042,7.288102266,13,30,14,13,13,24,73,68,1025.3,1022.3,4.198603925,4.589996389,20.9,21,0,1
16.2,20.1,4.2,2.253666281,2.749350731,11,41,6,6,28,28,88,100,1022.4,1016.6,6.240991011,6.991506795,18,18.6,1,1
14.9,22.1,0.2,3.693876354,5.62161017,2,33,11,7,20,17,82,71,1020.5,1017.5,5.334266633,5.501142083,18.4,20.6,0,1
13.4,22.7,0,5.5124438,8.251708767,14,44,14,14,37,30,62,59,1029,1026.1,3.353086899,4.167197323,19.1,20.7,0,1
15.2,21.9,0.2,4.952975939,2.812267129,9,67,5,8,15,17,77,69,1012.5,1007.3,6.223907032,8.027935864,17.9,15.6,0,1
16.9,21,0,4.062478289,4.237411617,10,52,10,10,20,33,68,70,1012.7,1006,6.17781514,5.850144878,18.8,20.3,0,1
12.2,21.9,0,4.016069034,6.651434947,14,28,14,7,17,13,59,64,1021.7,1017.7,3.418099918,5.301787403,20.4,19.3,0,1
15,20.8,2.6,2.721425275,3.282958066,2,39,9,11,11,11,93,77,1017.4,1013.4,6.626538804,6.697826,16.6,18.9,1,1
15.3,25,1.8,4.417444287,6.247702664,6,33,5,6,15,28,72,75,1013.5,1009,4.743902334,5.680595871,20.6,21.9,1,1
16,22.6,5,4.356187347,3.86411926,4,59,1,1,26,13,91,57,1010.8,1005.9,6.884969145,6.191619266,16.2,21.8,1,1
18.9,25.8,0,5.533844898,5.778971771,7,54,14,14,19,31,74,78,1019.8,1016.7,5.232726512,6.169297765,23.5,22.2,0,1
17.1,24.6,14,3.587538038,5.710055298,14,37,4,14,19,28,88,77,1017.9,1014.1,5.689868259,5.427888235,21.4,23.4,1,1
18.2,24.8,28,4.001902149,3.415103441,16,59,5,11,13,26,91,77,1009.3,1005.1,7.120869783,6.55030906,20.3,24.3,1,1
14.9,26.6,12,5.411283618,7.616770777,14,33,3,6,9,13,69,60,1014.1,1013.5,4.122792058,5.067547271,22.7,24.5,1,1
18.1,22.2,4.8,5.280168397,7.317090919,14,69,14,14,37,52,97,67,1026.5,1026.7,6.700853917,4.420573546,18.1,20.9,1,1
20.7,26.7,0,6.388076099,6.701211487,14,52,7,14,20,33,79,66,1015.8,1014.2,6.052300741,5.261006883,22.6,24.4,0,1
20,27.6,0,5.889819845,6.688998637,11,39,10,11,17,30,72,69,1014,1010.1,5.307269013,5.253418709,23.5,25.2,0,1
22.1,28.9,0,7.176997107,6.752172354,2,41,2,11,26,30,64,78,1013.8,1011.8,4.818164599,6.170567125,27.3,24.3,0,1
20,23.4,22.4,3.261284066,1.807446857,7,43,7,3,11,2,100,88,1018.3,1016.2,7.499786849,7.455278182,21.1,22.9,1,1
21.7,28,0.2,6.217659694,6.11484281,11,37,11,11,24,24,70,77,1013.9,1011,5.226379193,6.00582672,26,25.1,0,1
21.8,26.4,0.6,7.141949933,7.0496885,4,80,7,4,13,57,71,69,1011.8,1011.2,6.41544373,5.74985819,25.8,22.3,0,1
17,20.9,0.6,3.473955368,2.76027019,14,44,4,11,19,19,86,99,1011.4,1010.4,6.827903683,7.904484433,19.3,18.5,0,1
17.4,25,76,4.9735979,4.197072682,4,61,15,14,22,43,100,74,1008.6,1007.9,7.730509272,5.891024489,17.8,23.7,1,1
17.7,26.5,6.8,6.155903214,7.433484484,7,52,4,7,24,37,65,71,1012.4,1010.8,4.576980885,5.562724615,24.8,23.3,1,1
19.4,29.2,0.2,6.871507844,5.131716283,10,59,10,10,11,17,63,81,1005.3,1003.7,4.79993381,7.949210675,27.6,23.3,0,1
19.2,26.9,0.2,5.884989903,7.577398334,4,39,14,13,17,24,66,65,1006.2,1005.8,5.044350919,5.249088066,26.3,25.9,0,1
21.6,28.1,0,6.606457853,7.644879754,3,31,7,3,15,20,69,56,1015.4,1013.5,5.223493985,4.551858475,25.4,26.5,0,1
22.9,26.7,0.4,6.695399379,5.157571403,7,48,7,7,30,31,67,85,1011.8,1009.7,5.863118431,6.73021111,25.8,23.5,0,1
21,29.7,0,8.461267427,2.822134729,4,93,2,4,11,20,67,91,1004.1,1003.6,5.949443531,10.00582458,26.2,20.9,0,1
19.5,28.1,0,8.29957489,5.887587171,4,63,4,4,28,31,50,89,1014.2,1013.9,4.092325909,7.407194792,25.5,22.3,0,1
19.5,26.1,0.2,6.394959832,4.766511895,3,80,15,7,13,33,79,78,1015.2,1013.9,6.372415231,6.878893738,21.9,22.9,0,1
20,25.1,23,7.062443927,6.228378263,7,70,7,7,44,46,66,78,1016.3,1015.8,5.447844953,5.837756256,23.8,23.2,1,1
20.3,27.4,37,6.191593526,4.757275408,7,61,13,7,37,37,86,84,1016,1013.6,6.049698516,6.781104013,23.3,23.2,1,1
22.3,30.1,0,8.4150228,7.916252295,14,65,14,7,33,44,60,70,1014.5,1012.7,4.664294623,5.357386948,27,26.8,0,1
21.9,26.9,6.2,6.613453815,4.485914482,3,63,7,14,33,28,74,90,1014,1012.8,5.878393873,7.400794722,25.5,23.5,1,1
21.5,24.1,47.2,4.270949119,2.733282259,12,67,13,13,33,41,97,96,1012.7,1010.7,7.778411825,7.29873334,23.5,22.8,1,1
21.5,25.2,178.2,4.682145886,-2.631483924,6,57,6,10,41,11,100,95,1008.6,1006.3,8.69885801,9.134167352,22.7,24,1,1
22,27.9,38,4.8774988,3.66966046,13,52,7,13,11,20,96,80,1008.6,1006.9,7.413185638,6.739747322,24.6,27,1,1
22.3,24.7,32,4.001586443,3.346893261,13,50,7,7,19,37,100,93,1012.2,1010.3,8.107351537,6.585541922,22.4,24.2,1,1
22.2,25,12.4,4.495343498,4.384709612,3,50,13,13,31,33,99,83,1012.6,1010.1,7.573558794,6.314383766,22.7,23.8,1,1
22.2,26,5.6,4.691044154,5.226802588,3,43,3,12,17,31,86,82,1010.6,1008.5,6.853299716,5.976009579,25,25.3,1,1
22.9,29.3,0.8,7.49207409,6.357926971,13,43,12,13,17,13,64,57,1006.8,1004.8,5.583130362,5.745756734,26.8,27.3,0,1
22.1,30.4,0.4,7.606149449,7.518775245,14,57,14,7,17,43,64,74,1006.8,1005.2,5.18632894,5.846638421,27.8,26.4,0,1
21.5,28.9,1.6,7.943031908,5.272316504,14,65,4,14,35,28,64,88,1010.1,1009.4,5.091255324,7.61062787,26.2,24,1,1
22.2,30.8,0,7.21473659,7.547557022,7,43,10,6,17,28,62,70,1013.9,1011.2,4.5418247,5.164638783,27.8,28.8,0,1
21.5,32.4,0,7.585139881,8.239635794,11,43,5,11,17,33,61,68,1013.4,1009.6,3.993447602,5.134429791,28.1,28.5,0,1
21.6,30.1,8.6,6.299892074,5.034005031,14,54,2,11,15,19,80,76,1009,1005.9,5.989621003,6.471173224,24.8,28.4,1,1
22.4,28.5,3.8,7.217598516,7.489354932,4,44,14,7,28,35,64,68,1014.2,1012.1,5.105938017,4.973112905,26.3,26.6,1,1
20.9,23.1,6.2,4.770404584,4.446326962,4,44,4,4,28,24,86,86,1018.7,1018.2,6.732896303,6.414000964,22.3,21.9,1,1
20.6,25.3,11.2,5.66430521,5.512931683,7,63,14,7,31,52,87,94,1020,1018.9,6.474708661,6.195266359,21.8,22.3,1,1
21.4,27.6,79.4,5.964848907,3.542541731,3,61,13,7,35,39,86,93,1020.4,1018.6,6.238335045,6.995701144,25.2,24.1,1,1
21.4,32.2,0,8.95982096,8.030476465,14,48,5,6,28,20,55,62,1010.3,1009.1,3.930117046,5.476914396,27,29,0,1
22.5,27.2,35.4,5.292033202,4.817151938,13,52,3,13,39,35,100,86,1015.4,1014.1,7.038760506,6.256605504,24.1,25.5,1,1
23.3,29.2,5.8,6.685503323,6.280356082,3,39,3,3,19,28,74,76,1015.8,1013.4,5.564510343,5.942061054,27,25.3,1,1
22.8,26.2,6.4,4.394863633,3.93844031,3,37,12,3,26,20,88,94,1012.8,1010.2,6.662555446,6.894631381,25.6,25.3,1,1
21.7,25.5,6,7.108135014,6.573265148,14,69,4,4,37,48,74,67,1012.8,1011.3,6.431037477,5.407158694,23,23.4,1,1
20.2,28.4,0.2,7.257348412,8.700506556,7,46,7,7,30,35,59,60,1020.6,1017.9,3.984995136,4.219676657,25.8,26.5,0,1
20.8,25.9,2.8,5.81197444,6.224725966,7,48,3,13,28,28,74,70,1019,1016.2,5.572860952,5.24023513,23.8,25.1,1,1
21.6,26.2,3.4,4.699077289,5.356656753,7,39,14,3,24,31,91,80,1016.6,1012.9,6.605152729,5.666847624,22.7,24.7,1,1
21.6,28.9,2.2,6.197886793,6.95849129,7,33,14,7,24,20,74,68,1014.3,1011.7,5.150736422,5.166278504,25.8,27.5,1,1
22.1,27.3,6.8,4.762464281,4.819074328,4,33,14,7,17,17,89,81,1013.6,1010.8,6.459256957,6.281558066,24.8,25.6,1,1
20.4,26.9,0.2,6.639996391,4.382744388,14,61,14,4,35,13,71,74,1015.8,1012.2,5.37801171,6.96428926,23.4,24.4,0,1
22,25.7,0,6.024648756,4.88860631,7,57,13,4,26,37,75,85,1007.5,1005.6,6.550788325,7.022675479,25.1,22.2,0,1
18.2,27.5,0,7.243939199,7.008127353,7,70,14,7,30,30,66,67,1021.6,1019.6,4.294265007,5.758992536,23.7,24,0,1
18.8,27.1,0.4,6.573920568,6.759647167,7,56,4,14,28,28,63,70,1018.1,1015.2,4.368788496,5.699423671,24.7,24.4,0,1
16.3,25.2,0,7.332226886,7.244675836,14,67,4,4,33,35,56,72,1027.6,1026.3,3.606341034,5.649494589,21.9,21,0,1
16.9,25.1,14.4,5.324675283,5.742516525,14,63,4,14,17,26,81,72,1028.4,1026.4,5.194044345,5.498591554,20.5,23.4,1,1
18.3,25.2,9.2,5.288064795,6.365159558,13,44,13,7,28,24,74,70,1025.9,1022.7,4.802547179,4.980994186,22.2,24.3,1,1
19.2,24.6,21,3.531207608,3.457002645,4,33,4,14,19,11,100,86,1023.9,1020.7,6.537686742,6.612884605,20.7,22.5,1,1
18.9,24.7,10,4.142675373,4.120894721,7,43,15,7,13,11,88,76,1020.9,1017.6,6.138080144,6.359355041,21.9,23.1,1,1
18.7,24.8,25.4,5.626745367,4.515513069,13,52,3,14,22,20,77,69,1018,1015.2,6.013885921,6.002144573,20.6,23.3,1,1
17.6,25.5,4.8,5.53444392,4.665206283,7,57,4,7,28,30,74,93,1016.4,1013.9,5.11803168,7.383023766,22.4,20.9,1,1
17.5,25.7,6.8,4.129990421,6.641764031,8,19,5,13,7,15,77,69,1016.2,1013.6,5.091747376,4.835157292,22.6,25.3,1,1
19.8,25.5,5.8,4.925813662,5.517892548,4,52,14,14,24,37,82,84,1016.4,1013.5,5.930257087,6.160735041,23.7,22.9,1,1
10.6,23.2,0,6.095719251,8.858913685,7,33,9,7,7,19,41,48,1017.6,1016.3,2.73050883,3.957272281,18.3,21.7,0,1
16.3,21.3,2.2,3.091492417,4.105887735,4,44,1,14,13,24,93,85,1021.5,1019,6.624181161,6.193469842,17.5,20.2,1,1
17.3,22.2,31,3.598253543,2.977996475,4,54,13,7,37,35,92,100,1018.9,1015.6,6.506666203,7.326900017,19.6,19.6,1,1
18,24.5,0,6.780562824,7.360079468,4,57,4,14,33,33,63,61,1023,1021.2,4.660774703,4.802302323,21.5,22.6,0,1
16.4,24,1.8,5.343093722,7.515635072,14,43,4,7,31,33,69,69,1025.4,1022.9,4.301346295,4.625227781,21.2,22.3,1,1
16.8,25.2,1,4.993584138,6.585270586,14,31,4,13,17,17,69,68,1019.2,1016.1,4.484618998,5.293814908,22.3,23.1,0,1
13.1,23.7,0,5.137656382,8.413259434,14,37,4,7,20,28,62,60,1023.1,1020.8,3.456388165,4.329171298,20.3,21.3,0,1
16.4,24.9,0,5.205353856,7.803466228,6,39,11,11,17,24,67,57,1023.9,1020.7,4.23031511,4.161051263,22,24,0,1
18.3,19.8,4.6,2.610412499,2.934851057,5,35,10,5,17,17,99,83,1017.8,1015,7.601655121,6.878039883,18.7,17.7,1,1
15.7,22.5,0.8,5.056425787,5.297995832,14,72,4,14,28,33,78,78,1029.4,1026.7,5.155737145,6.001636735,18.9,20.1,0,1
16.2,19.7,10.6,4.454529871,5.213186451,14,65,4,14,33,39,76,73,1028.9,1025.9,5.790904449,5.198927666,17.9,19.4,1,1
16,21.1,25,2.622446734,5.179106312,4,56,11,7,15,37,98,69,1025.2,1021.4,6.653476681,4.966016865,19.1,20.8,1,1
16.1,21.6,12.2,2.894259,2.3685579,14,50,4,14,17,19,95,94,1019.6,1015.8,6.706257111,7.554256804,17.9,19,1,1
14.7,20.7,0.4,5.128755624,6.212725676,14,50,4,14,31,33,71,68,1023.4,1021.2,5.196572634,5.167791827,16.6,18.7,0,1
13.7,17.1,12.8,1.548602097,1.972639882,4,48,4,4,19,24,98,89,1021.2,1016.5,7.238237764,7.151081973,14.2,15.2,1,1
14.1,18.8,16.6,4.372155551,2.560347269,14,80,4,15,28,31,81,77,1012.1,1009.2,6.940957886,7.676873179,15.7,15.6,1,1
13.8,17.7,0,4.100423298,5.162987657,4,48,4,14,39,31,64,78,1025.8,1022.8,4.828336999,5.831818088,17.5,15.9,0,1
12.6,18.9,11.2,2.566597779,2.819879008,14,74,4,7,17,39,96,99,1023.8,1021.2,6.702249054,7.293094394,14.2,16.6,1,1
14.2,20.1,32.2,3.183482571,3.099133923,14,65,7,14,41,43,82,98,1017.5,1012.9,5.839196987,7.385844677,18.8,17.3,1,1
12,21.9,0,4.604084558,5.737524743,13,52,15,14,11,19,74,67,1028.8,1025.9,4.411688302,5.829613139,16.4,17.7,0,1
15.1,20.2,2.6,4.652174398,5.871074967,13,48,12,6,30,22,62,66,1026.3,1023.4,4.559071099,5.168039525,19.8,19.7,1,1
16.4,21.1,5.6,1.503095792,3.114960715,2,43,1,11,7,31,100,99,1021.4,1016.7,6.967703995,6.606538129,18.4,20.3,1,1
18.4,23.2,24.4,2.787320251,2.586178351,2,35,10,10,15,19,99,98,1016.7,1013.7,7.0182046,7.402954658,20.6,20.8,1,1
14.5,20.2,0.6,3.437496085,4.51379953,4,52,8,14,13,24,88,69,1026.6,1022.5,6.274821283,5.402701928,14.6,19.4,0,1
14.2,21.7,1.2,2.702170013,4.444683914,4,26,16,7,11,11,90,73,1021,1016.1,5.804443134,5.843317457,16.3,19.8,1,1
13.7,23.3,0,4.79910506,6.092958457,11,54,7,6,7,11,62,58,1020.2,1017.2,4.187244534,5.502541215,21.1,22.1,0,1
14.5,21.4,7.8,3.688821682,5.64171478,14,31,13,2,20,17,76,68,1019.9,1016.8,5.127034978,5.39537504,18.9,20,1,1
16.8,30.8,0,6.580212962,4.052709003,1,70,10,2,17,22,99,90,1012.3,1009.2,5.727587596,8.71623685,19.2,21.3,0,1
17,26.3,0,6.7095286,7.741556701,10,44,5,2,26,28,54,52,1015.9,1011.1,4.05687483,4.31220852,21.3,25,0,1
20.8,22.7,0.4,5.47634666,2.312422654,9,57,2,9,20,15,80,87,1008.4,1007.5,7.291915949,8.661417213,22.6,17.7,0,1
19.6,26.9,0,7.372687499,8.607990264,14,70,7,14,30,54,66,66,1011.6,1011.6,5.077837461,5.175661771,25.8,23.1,0,1
19.3,28.2,0,6.807309575,7.850787714,12,33,12,12,15,30,55,66,1018,1014.5,3.934121865,4.892642896,25.1,24.6,0,1
20.5,26.4,7,5.771152281,7.115446424,11,44,11,11,30,35,78,68,1016.1,1013.8,5.589359243,4.945480811,24.2,24.8,1,1
20.9,26.7,1.6,5.693676813,7.289009242,11,43,11,11,26,35,70,70,1016.9,1013.9,5.098391507,4.904817943,26.2,25.4,1,1
20.2,22.3,5.8,4.016162548,2.880994482,4,52,14,12,7,4,92,69,1016.9,1015,7.54187138,6.880721139,21.5,21.4,1,1
21.3,26.4,0,5.339013576,5.507934353,10,52,14,7,11,33,82,79,1012.2,1010.3,6.61916239,5.899581805,23.6,25.2,0,1
18.6,26.2,14,4.401828084,4.872565934,6,35,5,6,11,20,83,73,1011.5,1006.9,6.060591928,5.956313145,21.7,24.4,1,1
21.4,28.5,0.2,7.17028633,5.68608341,11,41,6,11,22,19,63,84,1016.3,1015,4.699397819,6.925058354,26.4,23.5,0,1
22.9,29.1,0.2,6.275286623,6.67377578,7,52,7,7,13,28,74,70,1013,1011,5.74009063,5.404764584,27.7,28.2,0,1
22.5,29,1.2,5.936846746,4.543626586,14,31,7,7,13,13,81,89,1012.6,1010.6,5.847880483,7.507935539,26.3,23.5,1,1
22.1,30.6,0.2,7.009034489,7.813696234,7,43,7,12,11,24,66,62,1013,1011,4.838324881,4.871045721,27.9,29.1,0,1
22.7,27.7,8.8,5.657418156,5.905538434,4,33,4,14,19,24,84,75,1013,1011.3,6.375926581,5.613964863,24.9,26.1,1,1
23,27.6,2.6,5.960977005,5.201450689,13,56,12,12,28,31,83,82,1010.9,1008.8,6.568708931,6.342805636,25.3,26.3,1,1
23.7,25.5,6.4,4.789956886,3.372058493,3,57,3,12,37,31,91,99,1009.2,1007.2,7.43726645,7.358772524,25.2,25.1,1,1
23.8,24.5,35,5.128445087,2.051388854,3,94,3,3,48,56,99,100,1005.3,1002.2,8.746561507,8.058066753,23.9,23,1,1
22.6,26.9,108.2,7.07880332,0.16788733,12,98,12,11,72,39,92,100,1000.2,999.1,8.06637483,9.461188904,24.3,24.2,1,1
23.4,29.3,0,6.880041191,6.408834679,14,61,14,14,17,35,81,81,1010.9,1011.5,6.27313484,6.3452679,27.5,26.3,0,1
22.5,25.7,0,5.273700169,2.870140418,6,48,9,3,9,9,81,87,1010,1008.5,7.118600502,7.611683852,24,24.2,0,1
20.6,24.4,70.8,4.582320523,1.382044556,7,50,3,3,31,22,100,100,1010.5,1010.6,7.833189427,8.448396425,22.3,20.9,1,1
20.2,25.9,86.8,5.596903542,3.736511628,7,67,13,7,30,43,90,76,1013.7,1011.8,7.228241658,6.155135722,22.4,24.4,1,1
20.7,27.5,6.8,6.422987179,6.582932156,7,59,7,7,33,43,79,80,1015.1,1013.3,5.665885816,5.83560542,24.1,24.5,1,1
22.4,27.6,0.6,7.364125287,6.589039395,7,63,3,14,41,39,79,72,1017.1,1015.5,5.95517942,5.680037605,23.7,24.7,0,1
20.1,27,12.8,5.254182988,6.056722694,7,54,15,4,13,35,96,71,1017.7,1015.8,6.68839263,5.462127083,21.8,24.4,1,1
21,28.1,1.6,7.00882666,7.082620012,14,57,4,14,28,35,68,70,1019.1,1016.6,4.918628994,5.365131167,25.3,25.4,1,1
20.8,25.8,1.4,6.44464299,6.645802052,13,63,13,13,43,41,74,75,1018.8,1016.7,5.477654294,5.472139559,24,24.2,1,1
20,28.1,2.8,6.200831602,6.234395952,14,56,7,7,30,28,86,72,1017.9,1015.3,5.666685059,5.703491328,22.3,25.7,1,1
21.3,27.7,0,7.710940894,6.73227857,14,61,7,4,41,33,65,68,1016.3,1013.8,4.92928008,5.917684186,25.2,23.9,0,1
